"","docname","from","to","pre","keyword","post","pattern"
"797","ikem_01234.txt",93,93,"Im Dienste des","Klimaschutzes","forschen und durch","klimaschutz*"
"798","ikem_01234.txt",308,308,"angefallene CO2-e-Emissionen durch","Klimaschutzmaßnahmen","ausgleicht . Markus","klimaschutz*"
"799","gerzero_00035.txt",20,20,"Verpflichtung des Pariser","Klimaschutzabkommens","einhalten werden .","klimaschutz*"
"800","gerzero_00035.txt",138,138,"prominente Gesichter für","Klimaschutz","ein und rufen","klimaschutz*"
"801","fff_de_00291.txt",231,231,"? Glasgow ?","Klimaschutzgesetz","? - Warum","klimaschutz*"
"802","fff_de_00291.txt",757,757,"der Corona-Krise und","Klimaschutz","Mittwoch , 22","klimaschutz*"
"803","kf_00041.txt",28,28,"der Debatte um","Klimaschutz","? Das erfahren","klimaschutz*"
"804","ikem_00513.txt",3,3,"Ein nachhaltiger","Klimaschutz","erfordert den Ausbau","klimaschutz*"
"805","ikem_00513.txt",746,746,"Erreichung der politischen","Klimaschutzziele","unentbehrlich . Weist","klimaschutz*"
"806","ikem_00513.txt",902,902,"Erreichung der politischen","Klimaschutzziele","unentbehrlich . Weist","klimaschutz*"
"807","fff_de_00464.txt",132,132,"effektiven und konsequenten","Klimaschutz","auf die Straße","klimaschutz*"
"808","fff_de_00464.txt",198,198,"in Bayern ein","Klimaschutzgesetz","auf den Weg","klimaschutz*"
"809","fff_de_00464.txt",357,357,"Umsetzung eines umfassenden","Klimaschutzgesetzes","verstreicht , ist","klimaschutz*"
"810","fff_de_00464.txt",465,465,"nicht beim Thema","Klimaschutz","mauert ? Daher","klimaschutz*"
"811","fff_de_00464.txt",695,695,"Menschen dies aus","Klimaschutzgründen","gutheißen und einen","klimaschutz*"
"812","ikem_01217.txt",13,13,"am Institut für","Klimaschutz",", Energie und","klimaschutz*"
"813","fff_de_00307.txt",10,10,"Forderungen für den","Klimaschutz","vorgestellt . Ein","klimaschutz*"
"814","fff_de_00307.txt",1112,1112,"Und auch beim","Klimaschutz","geht es ja","klimaschutz*"
"815","fff_de_00307.txt",1230,1230,"Ja , beim","Klimaschutz","ist die Bevölkerung","klimaschutz*"
"816","fff_de_00307.txt",1459,1459,"Verbindung zum Thema","Klimaschutz",", über die","klimaschutz*"
"817","fff_de_00307.txt",1583,1583,"Corona den notwendigen","Klimaschutz","nicht vergessen !","klimaschutz*"
"818","fff_de_00307.txt",3394,3394,"Zeitraum Umwelt- und","Klimaschutz",", sowie den","klimaschutz*"
"819","ikem_00076.txt",202,202,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"820","ikem_00283.txt",271,271,", Verkehr und","Klimaschutz","begleitet und bringt","klimaschutz*"
"821","ikem_00283.txt",301,301,"- Institut für","Klimaschutz",", Energie ,","klimaschutz*"
"822","ikem_00283.txt",397,397,"- Institut für","Klimaschutz",", Energie ,","klimaschutz*"
"823","fff_de_00400.txt",67,67,"Rahmenbedingungen das neue","Klimaschutzgesetzes","Am 05.05.2021 verkündeten","klimaschutz*"
"824","fff_de_00400.txt",101,101,"für das neue","Klimaschutzgesetz",". Das bestehende","klimaschutz*"
"825","fff_de_00400.txt",105,105,". Das bestehende","Klimaschutzgesetz","wurde letzte Woche","klimaschutz*"
"826","fff_de_00400.txt",183,183,"als im ursprünglichen","Klimaschutzgesetz","vereinbart . Bis","klimaschutz*"
"827","fff_de_00400.txt",206,206,"für das neue","Klimaschutzgesetz","in die Tat","klimaschutz*"
"828","fff_de_00400.txt",260,260,"es ins neue","Klimaschutzgesetz","schaffen . Die","klimaschutz*"
"829","fff_de_00400.txt",458,458,"zeigen wir :","Klimaschutz","und soziale Gerechtigkeit","klimaschutz*"
"830","fff_de_00400.txt",1186,1186,"die Ausgaben für","Klimaschutz","zu verdoppeln und","klimaschutz*"
"831","fff_de_00400.txt",1464,1464,"und Brasilien vom","Klimaschutz","Brasiliens abhängt .","klimaschutz*"
"832","fff_de_00400.txt",2544,2544,"Tatsache , dass","Klimaschutz","nicht im Mittelpunkt","klimaschutz*"
"833","ikem_01481.txt",52,52,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"834","ikem_00457.txt",195,195,". @misc {","fürKlimaschutz2018",", title =","klimaschutz*"
"835","ikem_00457.txt",209,209,"{ Institut für","Klimaschutz",", Energie &","klimaschutz*"
"836","ikem_00457.txt",288,288,"Brüssel für den","Klimaschutz",", nachhaltige Mobilität","klimaschutz*"
"837","ikem_00457.txt",408,408,"Brüssel für den","Klimaschutz",", nachhaltige Mobilität","klimaschutz*"
"838","fff_de_00249.txt",205,205,"und Unternehmen zum","Klimaschutz","funktionieren kann und","klimaschutz*"
"839","fff_de_00249.txt",255,255,"Bremser ' im","Klimaschutz","ist die Konferenz","klimaschutz*"
"840","fff_de_00249.txt",348,348,"konkretere und schärfere","Klimaschutzziele","vorgelegt werden .","klimaschutz*"
"841","fff_de_00249.txt",458,458,"Euro für den","Klimaschutz","bis 2030 vor","klimaschutz*"
"842","fff_de_00249.txt",645,645,"Handeln für mehr","Klimaschutz","zu verlangen .","klimaschutz*"
"843","ikem_00736.txt",302,302,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"844","ikem_00493.txt",191,191,". @misc {","fürKlimaschutz2020",", title =","klimaschutz*"
"845","ikem_00493.txt",205,205,"{ Institut für","Klimaschutz",", Energie &","klimaschutz*"
"846","ikem_01167.txt",23,23,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"847","gerzero_00008.txt",124,124,"wünscht sich besseren","Klimaschutz",". Und immer","klimaschutz*"
"848","fff_de_00366.txt",13,13,", um für","Klimaschutz","zu streiken .","klimaschutz*"
"849","fff_de_00366.txt",797,797,"Zeichen für den","Klimaschutz","zu setzen und","klimaschutz*"
"850","ikem_00268.txt",10,10,"am Institut für","Klimaschutz",", Energie und","klimaschutz*"
"851","ikem_00268.txt",123,123,", Verkehr und","Klimaschutz",") und sammelte","klimaschutz*"
"852","ikem_00833.txt",61,61,"zum Erreichen der","Klimaschutzziele","beizutragen . Über","klimaschutz*"
"853","ikem_00833.txt",227,227,"Erreichen der sektorenübergreifenden","Klimaschutzziele","und gleichzeitig zu","klimaschutz*"
"854","ikem_00733.txt",647,647,"dem Institut für","Klimaschutz",", Energie und","klimaschutz*"
"855","fff_de_00022.txt",788,788,"als Meilenstein im","Klimaschutz",", weil sich","klimaschutz*"
"856","fff_de_00022.txt",914,914,"Aktionen für mehr","Klimaschutz","ein . Wir","klimaschutz*"
"857","fff_de_00498.txt",568,568,"ist mit dem","Klimaschutz","? Dieser steht","klimaschutz*"
"858","fff_de_00498.txt",665,665,"Doch wenn Deutschland","Klimaschutz","nicht einmal konsequent","klimaschutz*"
"859","fff_de_00498.txt",857,857,"Vorreiter in Sachen","Klimaschutz","ist Deutschland in","klimaschutz*"
"860","fff_de_00498.txt",929,929,"zukunftsgerechten und nachhaltigen","Klimaschutz","auf , sondern","klimaschutz*"
"861","fff_de_00498.txt",944,944,"können wir internationalen","Klimaschutz","voranbringen und eine","klimaschutz*"
"862","ikem_00785.txt",47,47,", damit das","Klimaschutzpotential","dieses Verkehrsträgers genutzt","klimaschutz*"
"863","ikem_00785.txt",207,207,"wichtigen Beitrag zum","Klimaschutz","leisten . Einen","klimaschutz*"
"864","ikem_00785.txt",789,789,"gestärkt und das","Klimaschutzpotential","dieses Verkehrsträgers bestmöglich","klimaschutz*"
"865","fff_de_00083.txt",139,139,"lokale Umsetzung von","Klimaschutzzielen","oft an den","klimaschutz*"
"866","ikem_00741.txt",47,47,"in den Bereichen","Klimaschutzrecht","und -politik ,","klimaschutz*"
"867","ikem_00852.txt",10,10,"im Sinne des","Klimaschutzes","die Nutzung bestehender","klimaschutz*"
"868","ikem_00852.txt",126,126,"Die Landesenergie- und","Klimaschutzagentur","Mecklenburg-Vorpommern GmbH (","klimaschutz*"
"869","fff_de_00474.txt",127,127,"langsam für zukunftsgerechten","Klimaschutz","ist . Denn","klimaschutz*"
"870","fff_de_00483.txt",381,381,"Schritt in Sachen","Klimaschutz",". Ab 2022","klimaschutz*"
"871","fff_de_00483.txt",462,462,"Entscheidung für mehr","Klimaschutz","als „ bahnbrechend","klimaschutz*"
"872","fff_de_00483.txt",505,505,"Teil eines reformierten","Klimaschutzgesetzes",", das weitere","klimaschutz*"
"873","fff_de_00483.txt",897,897,"beim Umwelt- und","Klimaschutz","! Die Diskussion","klimaschutz*"
"874","fff_de_00483.txt",902,902,"Die Diskussion um","Klimaschutz","geht weiter .","klimaschutz*"
"875","fff_de_00483.txt",931,931,"Ziele des deutschen","Klimaschutzgesetztes","in einem aktuellen","klimaschutz*"
"876","fff_de_00483.txt",948,948,"Anreize für verstärkten","Klimaschutz","geben . Die","klimaschutz*"
"877","fff_de_00483.txt",1213,1213,"Vorstoß die europäischen","Klimaschutzmaßnahmen","in vielen Bereichen","klimaschutz*"
"878","fff_de_00483.txt",1289,1289,"im Sinne des","Klimaschutzes","! Die Initiatoren","klimaschutz*"
"879","fff_de_00483.txt",1399,1399,"mit für mehr","Klimaschutz","! - Petition","klimaschutz*"
"880","fff_de_00483.txt",1501,1501,", wie konsequenter","Klimaschutz","funktioniert . Die","klimaschutz*"
"881","fff_de_00483.txt",1575,1575,"* innen effektiven","Klimaschutz","und Klimagerechtigkeit fordern","klimaschutz*"
"882","fff_de_00129.txt",42,42,"zur Wichtigkeit des","Klimaschutzes","befragt und ob","klimaschutz*"
"883","fff_de_00129.txt",182,182,"steigen werden .","Klimaschutz","gibt es nicht","klimaschutz*"
"884","fff_de_00129.txt",257,257,"der Erde ,","Klimaschutz",", Umweltschutz und","klimaschutz*"
"885","fff_de_00129.txt",275,275,"begrenzen . Aber","Klimaschutz","bedeutet nicht Kosten","klimaschutz*"
"886","fff_de_00129.txt",425,425,"Handlungsmöglichkeiten , um","Klimaschutzziele","zu erreichen .","klimaschutz*"
"887","fff_de_00129.txt",444,444,"Politik für konsequenten","Klimaschutz","zu verfolgen -","klimaschutz*"
"888","fff_de_00129.txt",576,576,"eintritt , den","Klimaschutz","schnell und konsequent","klimaschutz*"
"889","fff_de_00129.txt",585,585,"Und zwar echten","Klimaschutz",", wie er","klimaschutz*"
"890","fff_de_00129.txt",591,591,"er beim Pariser","Klimaschutzabkommen","beschlossen wurde -","klimaschutz*"
"891","fff_de_00129.txt",716,716,"die Gemeinde beim","Klimaschutz","eine Vorreiterrolle einnimmt","klimaschutz*"
"892","fff_de_00129.txt",864,864,"im Sinne des","Klimaschutzes","gegen eine Nord-Ost-Umfahrung","klimaschutz*"
"893","fff_de_00129.txt",984,984,"Parteien für den","Klimaschutz","einsetzen , zeigen","klimaschutz*"
"894","fff_de_00128.txt",40,40,"eine große Portion","Klimaschutz","auszubremsen zeichnen ein","klimaschutz*"
"895","fff_de_00128.txt",54,54,", der für","Klimaschutz","wenig übrig hat","klimaschutz*"
"896","fff_de_00128.txt",214,214,"weiterlesen Teile des","Klimaschutzgesetzes","der Bundesregierung wurden","klimaschutz*"
"897","fff_de_00128.txt",227,227,"2019 löste das","Klimaschutzgesetz","eine Welle der","klimaschutz*"
"898","ikem_00075.txt",37,37,"solle insbesondere dem","Klimaschutz","verpflichtet sein .","klimaschutz*"
"899","ikem_00075.txt",186,186,"der Perspektive der","Klimaschutzpolitik",". Rodi ,","klimaschutz*"
"900","ikem_00075.txt",538,538,"Bezug auf die","Klimaschutzpolitik",". Das macht","klimaschutz*"
"901","ikem_00075.txt",803,803,"Bezug auf die","Klimaschutzpolitik",". Das macht","klimaschutz*"
"902","fff_de_00284.txt",118,118,"Politikwechsel und drastische","Klimaschutzmaßnahmen","braucht ! Deswegen","klimaschutz*"
"903","fff_de_00284.txt",264,264,"Maßnahmenpaket für den","Klimaschutz","in Lübeck erstellt","klimaschutz*"
"904","gerzero_00016.txt",40,40,"aus dem Pariser","Klimaschutzabkommen","brechen . Wir","klimaschutz*"
"905","fff_de_00235.txt",846,846,"nicht in den","Klimaschutz","fließt , sondern","klimaschutz*"
"906","fff_de_00175.txt",368,368,"zum Umwelt- und","Klimaschutz","bei . Eine","klimaschutz*"
"907","fff_de_00005.txt",14,14,"Klage gegen das","Klimaschutzgesetz","der Bundesregierung angenommen","klimaschutz*"
"908","fff_de_00005.txt",163,163,", die das","Klimaschutzgesetz","der Bundesregierung seit","klimaschutz*"
"909","fff_de_00005.txt",179,179,"Sieg für mehr","Klimaschutz",". Henry aus","klimaschutz*"
"910","fff_de_00005.txt",231,231,"der Bundesregierung beim","Klimaschutz","demonstriert . Seit","klimaschutz*"
"911","fff_de_00005.txt",260,260,"wie mangelhaft der","Klimaschutz","der Bundesregierung ist","klimaschutz*"
"912","ikem_01055.txt",58,58,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"913","kf_00001.txt",640,640,"Ein Verzicht auf","Klimaschutz","würde die Kosten","klimaschutz*"
"914","kf_00001.txt",806,806,"Ist es für","Klimaschutz","nicht längst zu","klimaschutz*"
"915","kf_00001.txt",845,845,"Die für den","Klimaschutz","nötigen Technologien gibt","klimaschutz*"
"916","ikem_00573.txt",28,28,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"917","ikem_00573.txt",1651,1651,"in den Bereichen","Klimaschutz","und Energie sowie","klimaschutz*"
"918","ikem_00843.txt",38,38,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"919","ikem_00843.txt",436,436,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"920","ikem_00843.txt",476,476,"zwischen Regulatorik ,","Klimaschutz","und Ökonomie .","klimaschutz*"
"921","gerzero_00018.txt",135,135,": ein wirksames","Klimaschutzgesetz",".","klimaschutz*"
"922","fff_de_00130.txt",288,288,"um für echten","Klimaschutz","zu kämpfen .","klimaschutz*"
"923","fff_de_00130.txt",325,325,"uns für echten","Klimaschutz","ein und wollen","klimaschutz*"
"924","fff_de_00130.txt",347,347,"deutschen Regierung mehr","Klimaschutz","und den Kohleausstieg","klimaschutz*"
"925","fff_de_00326.txt",2,2,"Fehlender","Klimaschutz","verstößt gegen Grundrechte","klimaschutz*"
"926","fff_de_00326.txt",47,47,"Shell zu mehr","Klimaschutz",". Doch obwohl","klimaschutz*"
"927","fff_de_00326.txt",51,51,". Doch obwohl","Klimaschutz","Grundrechte schützt und","klimaschutz*"
"928","fff_de_00326.txt",667,667,"Effektiver und sinnvoller","Klimaschutz","spart langfristig Billionen","klimaschutz*"
"929","fff_de_00326.txt",673,673,"Billionen von Euro","Klimaschutz","ist zu teuer","klimaschutz*"
"930","fff_de_00326.txt",695,695,", durch effektiven","Klimaschutz","rund 3.95 Billionen","klimaschutz*"
"931","fff_de_00326.txt",1389,1389,"der Perspektive des","Klimaschutzes","bzw . der","klimaschutz*"
"932","fff_de_00326.txt",1575,1575,"der Gelder ohne","Klimaschutzauflagen","verteilt . Dementsprechend","klimaschutz*"
"933","fff_de_00334.txt",182,182,"unsere Zukunft !","Klimaschutz","ist systemrelevant !","klimaschutz*"
"934","fff_de_00334.txt",245,245,"dass sie entschlossenen","Klimaschutz","fordern . Diese","klimaschutz*"
"935","fff_de_00334.txt",575,575,", prangerten sie","dieklimaschutztechnisch","fatale Entscheidung an","klimaschutz*"
"936","fff_de_00334.txt",764,764,"Licht für echten","Klimaschutz","fordern : Sie","klimaschutz*"
"937","fff_de_00446.txt",107,107,"Proteste für mehr","Klimaschutz",". Nachzulesen ist","klimaschutz*"
"938","fff_de_00446.txt",1153,1153,"Politik für den","Klimaschutz",", die auf","klimaschutz*"
"939","fff_de_00446.txt",1375,1375,"bis ein ernsthaftes","Klimaschutzgesetz","verabschiedet ist .","klimaschutz*"
"940","fff_de_00446.txt",1999,1999,"Bewegung für den","Klimaschutz",". Lasst Euch","klimaschutz*"
"941","fff_de_00446.txt",2091,2091,"bepreist wird .","Klimaschutz","ist Friedensschutz .","klimaschutz*"
"942","fff_de_00446.txt",2125,2125,", die dem","Klimaschutz","dienen , geht","klimaschutz*"
"943","fff_de_00446.txt",2841,2841,"Baustein für mehr","Klimaschutz",", auf die","klimaschutz*"
"944","fff_de_00446.txt",2858,2858,"Verwaltungshandeln sollte den","Klimaschutz","zur Prämisse haben","klimaschutz*"
"945","fff_de_00446.txt",3525,3525,"/ 14 /","klimaschutz-fridays-for-future","/ Meine besten","klimaschutz*"
"946","fff_de_00446.txt",4453,4453,"? "" „","Klimaschutz","aktiv "" in","klimaschutz*"
"947","fff_de_00446.txt",7022,7022,"Rente für den","Klimaschutz","abgeben müssten .","klimaschutz*"
"948","ikem_00879.txt",63,63,"der Energie- und","Klimaschutzpolitik","und vermittelt dieses","klimaschutz*"
"949","ikem_00879.txt",145,145,"Bekenntnis für den","Klimaschutz","dar , jedoch","klimaschutz*"
"950","ikem_00879.txt",151,151,"jedoch müssen die","Klimaschutzversprechen","nun in sinnvolles","klimaschutz*"
"951","ikem_00879.txt",169,169,"der Finanzierung von","Klimaschutzmaßnahmen",". Die Summer","klimaschutz*"
"952","ikem_01160.txt",110,110,"mit Blick auf","Klimaschutzziele","eine große Rolle","klimaschutz*"
"953","ikem_01463.txt",135,135,"die Einhaltung der","Klimaschutzziele","mit gesellschaftlich akzeptierten","klimaschutz*"
"954","fff_de_00440.txt",2077,2077,"Januar 2019 )","Klimaschutz","und Menschenrechte bedingen","klimaschutz*"
"955","fff_de_00440.txt",2202,2202,"Menschenrechte bedeutet weitergedacht","Klimaschutz",". Die Aufnahme","klimaschutz*"
"956","fff_de_00440.txt",2272,2272,"Eine Verbindung zum","Klimaschutz","findet sich in","klimaschutz*"
"957","fff_de_00440.txt",2397,2397,"weit entfernt vom","Klimaschutz",". Und vieles","klimaschutz*"
"958","fff_de_00440.txt",2571,2571,". Und ‚","Klimaschutz","' ist in","klimaschutz*"
"959","ikem_00124.txt",27,27,", um diese","Klimaschutzziele","zu erreichen .","klimaschutz*"
"960","ikem_00124.txt",68,68,"es einen ambitionierten","Klimaschutz",". Die Weltgemeinschaft","klimaschutz*"
"961","ikem_00124.txt",101,101,", dem Aktionsprogramm","Klimaschutz","2020 und dem","klimaschutz*"
"962","ikem_00124.txt",105,105,"2020 und dem","Klimaschutzplan","2050 festgelegt .","klimaschutz*"
"963","ikem_00124.txt",116,116,"ferner an einem","Klimaschutzgesetz",". Zu den","klimaschutz*"
"964","ikem_00124.txt",175,175,"Handlungsfeldern . Im","Klimaschutzplan","2050 wurden deshalb","klimaschutz*"
"965","ikem_00124.txt",234,234,", um die","Klimaschutzziele","zu erreichen und","klimaschutz*"
"966","ikem_00124.txt",264,264,"Impulse für den","Klimaschutz",". Im Projekt","klimaschutz*"
"967","ikem_00124.txt",280,280,"zur Erreichung von","Klimaschutz-","und Energieeffizienzzielen leisten","klimaschutz*"
"968","fff_de_00487.txt",22,22,", dass konsequenter","Klimaschutz","zur Einhaltung des","klimaschutz*"
"969","fff_de_00487.txt",168,168,"im Sinne des","Klimaschutzes","führen . Dabei","klimaschutz*"
"970","fff_de_00487.txt",211,211,"nur so sind","Klimaschutzmaßnahmen","tragfähig und zukunftstauglich","klimaschutz*"
"971","fff_de_00487.txt",244,244,"der Jugend ,","Klimaschutz","und Klimagerechtigkeit einzufordern","klimaschutz*"
"972","fff_de_00487.txt",337,337,": - ein","Klimaschutzgesetz","und eine Neuauflage","klimaschutz*"
"973","fff_de_00487.txt",566,566,"einem jährlich veröffentlichten","Klimaschutzbericht","mit Fokus auf","klimaschutz*"
"974","fff_de_00219.txt",67,67,"Regierungen für mehr","Klimaschutz","unter Druck zu","klimaschutz*"
"975","fff_de_00219.txt",893,893,"in Fragen des","Klimaschutzes","nicht ernst !","klimaschutz*"
"976","ikem_00548.txt",101,101,"Verpflichtungen des Pariser","Klimaschutzabkommens","- übergeordnete Ziele","klimaschutz*"
"977","ikem_00548.txt",173,173,"IKEM Institut für","Klimaschutz",", Energie und","klimaschutz*"
"978","ikem_00577.txt",20,20,"des Bundesverfassungsgerichts zum","Klimaschutzgesetz","stellt einen rechtlichen","klimaschutz*"
